jL,cL,emL,pL,dsL
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Temperature,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Temperature,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Temperature,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Vapor Pressure,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Vapor Pressure,PRISM
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Vapor Pressure,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Vapor Pressure,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Vapor Pressure,SCS TR21
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Vapor Pressure,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Vapor Pressure,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Vapor Pressure,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Vapor Pressure,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Vapor Pressure,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Vapor Pressure,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Vapor Pressure,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Vapor Pressure,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Vapor Pressure,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Vapor Pressure,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Vapor Pressure,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Wind Run,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Wind Run,PRISM
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Wind Run,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Wind Run,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Wind Run,SCS TR21
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Wind Run,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Wind Run,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Wind Run,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Wind Run,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Wind Run,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Wind Run,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Wind Run,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Wind Run,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Wind Run,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Wind Run,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Wind Run,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Climate Coefficient (kt),USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Climate Coefficient (kt),PRISM
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Climate Coefficient (kt),National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Climate Coefficient (kt),US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Climate Coefficient (kt),SCS TR21
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Climate Coefficient (kt),Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Climate Coefficient (kt),Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Climate Coefficient (kt),Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Climate Coefficient (kt),National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Climate Coefficient (kt),National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Climate Coefficient (kt),Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Climate Coefficient (kt),US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Climate Coefficient (kt),WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Climate Coefficient (kt),Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Climate Coefficient (kt),Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Climate Coefficient (kt),WY Diversion Records
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),PRISM
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),SCS TR21
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Growth State Coefficient (Kc),WY Diversion Records
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),PRISM
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),SCS TR21
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Mean Monthly Air Temperatures (T),WY Diversion Records
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),PRISM
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),SCS TR21
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Monthly Percentage of Annual Daylight Hours (P),WY Diversion Records
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Type,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Type,PRISM
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Type,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Type,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Type,SCS TR21
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Type,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Type,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Type,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Type,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Type,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Type,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Type,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Type,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Type,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Type,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Crop Type,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Effective Precipitation,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Effective Precipitation,PRISM
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Effective Precipitation,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Effective Precipitation,SCS TR21
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Effective Precipitation,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Effective Precipitation,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Effective Precipitation,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Effective Precipitation,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Effective Precipitation,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Effective Precipitation,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Effective Precipitation,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Effective Precipitation,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Effective Precipitation,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Effective Precipitation,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Effective Precipitation,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Irrigated Acreage,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Irrigated Acreage,PRISM
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Irrigated Acreage,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Irrigated Acreage,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Irrigated Acreage,SCS TR21
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Irrigated Acreage,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Irrigated Acreage,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Irrigated Acreage,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Irrigated Acreage,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Irrigated Acreage,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Irrigated Acreage,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Irrigated Acreage,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Irrigated Acreage,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Irrigated Acreage,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Irrigated Acreage,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Irrigated Acreage,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Potential Consumptive Use,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Potential Consumptive Use,PRISM
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Potential Consumptive Use,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Potential Consumptive Use,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Potential Consumptive Use,SCS TR21
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Potential Consumptive Use,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Potential Consumptive Use,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Potential Consumptive Use,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Potential Consumptive Use,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Potential Consumptive Use,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Potential Consumptive Use,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Potential Consumptive Use,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Potential Consumptive Use,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Potential Consumptive Use,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Potential Consumptive Use,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Potential Consumptive Use,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Source,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Source,PRISM
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Source,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Source,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Source,SCS TR21
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Source,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Source,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Source,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Source,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Source,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Source,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Source,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Source,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Source,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Source,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Source,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Water Supply,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Water Supply,PRISM
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Water Supply,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Water Supply,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Water Supply,SCS TR21
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Water Supply,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Water Supply,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Water Supply,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Water Supply,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Water Supply,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Water Supply,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Water Supply,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Water Supply,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Water Supply,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Water Supply,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Water Supply,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Structure,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Structure,PRISM
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Structure,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Structure,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Structure,SCS TR21
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Structure,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Structure,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Structure,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Structure,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Structure,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Structure,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Structure,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Structure,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Structure,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Structure,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Daily Penman-Monteith,Supply Structure,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Irrigation Method,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Irrigation Method,PRISM
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Irrigation Method,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Irrigation Method,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Irrigation Method,SCS TR21
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Irrigation Method,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Irrigation Method,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Irrigation Method,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Irrigation Method,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Irrigation Method,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Irrigation Method,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Irrigation Method,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Irrigation Method,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Irrigation Method,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Irrigation Method,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Irrigation Method,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Crop Irrigation Requirement,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Crop Irrigation Requirement,PRISM
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Crop Irrigation Requirement,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Crop Irrigation Requirement,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Crop Irrigation Requirement,SCS TR21
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Crop Irrigation Requirement,Satellite and Aerial Photos
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Crop Irrigation Requirement,Snotel Network of Weather Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Crop Irrigation Requirement,Remote Automated Weather Stations (RAWS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Crop Irrigation Requirement,National Weather Service Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Crop Irrigation Requirement,National Climatic Data Center's Climatography of the United States No. 81
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Crop Irrigation Requirement,Natural Resources Conservation Service Stations (NRCS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Crop Irrigation Requirement,US Bureau of Land Management (BLM)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Crop Irrigation Requirement,WY Department of Environmental Quality (DEQ)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Crop Irrigation Requirement,Wyoming State Engineer's Office Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Crop Irrigation Requirement,Wyoming Water Resources Data System (WRDS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Crop Irrigation Requirement,WY Diversion Records
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Solar Radiation,USGS Stream Gages
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Solar Radiation,PRISM
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Solar Radiation,National Oceanic and Atmospheric Administration Stations
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Solar Radiation,US Geological Survey (USGS)
WY,Agricultural Consumptive Use-WY,Modified Blaney-Criddle,Solar Radiation,SCS TR21
