jL,cL,emL,pL,dsL
CA,Lake Gain from Groundwater,Mass Balance,Lake Inflow from Streams-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Gain from Groundwater,Mass Balance,Lake Inflow from Streams-CA,Unknown
CA,Lake Gain from Groundwater,Mass Balance,Lake Outflow to Streams-CA,CA Integrated Water Flow Model (IWFM)
CA,Lake Gain from Groundwater,Mass Balance,Lake Outflow to Streams-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Gain from Groundwater,Mass Balance,Lake Outflow to Streams-CA,Unknown
CA,Lake Gain from Groundwater,Mass Balance,Precipitation on Lakes-CA,Unknown
CA,Lake Inflow from Streams,Mass Balance,Lake Evaporation-CA,CA Integrated Water Flow Model (IWFM)
CA,Lake Inflow from Streams,Mass Balance,Lake Evaporation-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Inflow from Streams,Mass Balance,Lake Evaporation-CA,Unknown
CA,Lake Inflow from Streams,Mass Balance,Lake Gain from Groundwater-CA,CA Integrated Water Flow Model (IWFM)
CA,Lake Inflow from Streams,Mass Balance,Lake Gain from Groundwater-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Inflow from Streams,Mass Balance,Lake Loss to Groundwater-CA,CA Integrated Water Flow Model (IWFM)
CA,Lake Inflow from Streams,Mass Balance,Lake Loss to Groundwater-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Inflow from Streams,Mass Curve,Unknown,Unknown
CA,Lake Inflow from Streams,Reservoir Operation Rule Curve,Unknown,Unknown
CA,Lake Loss to Groundwater,Darcy's Law,Bottom elevation of the lakebed sediments (Hlakebed bottom),Unknown
CA,Lake Loss to Groundwater,Darcy's Law,Distance between two points with known head (I),Unknown
CA,Lake Loss to Groundwater,Darcy's Law,Groundwater Level (Haquifer),Unknown
CA,Lake Loss to Groundwater,Darcy's Law,Surface area of lake (Al),Unknown
CA,Lake Loss to Groundwater,Darcy's Law,Vertical hydraulic conductivity of the surrounding aquifer (Kv),Unknown
CA,Lake Loss to Groundwater,Darcy's Law,Water level in lake (Hlake),Unknown
CA,Lake Loss to Groundwater,Darcy's Law,Wetted perimeter of lake multiplied by the average saturated thickness of aquifer around the lake (Awpl),Unknown
CA,Lake Loss to Groundwater,Flow Net Analysis,Effective thickness of the aquifer (b),Unknown
CA,Lake Loss to Groundwater,Flow Net Analysis,Flow through a vertical plane that extends beneath the shoreline of a surface water body (Q),Unknown
CA,Lake Loss to Groundwater,Flow Net Analysis,Horizontal hydraulic conductivity of the aquifer at the boundary (K),Unknown
CA,Lake Loss to Groundwater,Flow Net Analysis,Number of equipotential head drops over the area of interest (n),Unknown
CA,Lake Loss to Groundwater,Flow Net Analysis,Number of streamtubes across a flow net (M),Unknown
CA,Lake Loss to Groundwater,Flow Net Analysis,Total head drop across the area of interest (H),Unknown
CA,Lake Loss to Groundwater,Mass Balance,Change in Lake Storage,Unknown
CA,Lake Loss to Groundwater,Mass Balance,Lake Evaporation-CA,CA Integrated Water Flow Model (IWFM)
CA,Lake Loss to Groundwater,Mass Balance,Lake Evaporation-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Loss to Groundwater,Mass Balance,Lake Evaporation-CA,Unknown
CA,Lake Loss to Groundwater,Mass Balance,Lake Inflow from Streams-CA,CA Integrated Water Flow Model (IWFM)
CA,Lake Loss to Groundwater,Mass Balance,Lake Inflow from Streams-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Loss to Groundwater,Mass Balance,Lake Inflow from Streams-CA,Unknown
CA,Lake Loss to Groundwater,Mass Balance,Lake Outflow to Streams-CA,CA Integrated Water Flow Model (IWFM)
CA,Lake Loss to Groundwater,Mass Balance,Lake Outflow to Streams-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Loss to Groundwater,Mass Balance,Lake Outflow to Streams-CA,Unknown
CA,Lake Loss to Groundwater,Mass Balance,Precipitation on Lakes-CA,Unknown
CA,Lake Outflow to Streams,Mass Balance,Lake Evaporation-CA,CA Integrated Water Flow Model (IWFM)
CA,Lake Outflow to Streams,Mass Balance,Lake Evaporation-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Outflow to Streams,Mass Balance,Lake Evaporation-CA,Unknown
CA,Lake Outflow to Streams,Mass Balance,Lake Gain from Groundwater-CA,CA Integrated Water Flow Model (IWFM)
CA,Lake Outflow to Streams,Mass Balance,Lake Gain from Groundwater-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Outflow to Streams,Mass Balance,Lake Loss to Groundwater-CA,CA Integrated Water Flow Model (IWFM)
CA,Lake Outflow to Streams,Mass Balance,Lake Loss to Groundwater-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Lake Outflow to Streams,Mass Curve,Unknown,Unknown
CA,Lake Outflow to Streams,Reservoir Operation Rule Curve,Unknown,Unknown
CA,Managed Aquifer Recharge,Unknown,Unknown,CA Integrated Water Flow Model (IWFM)
CA,Managed Aquifer Recharge,Unknown,Unknown,Cal-SIMETAW Unit Values
CA,Managed Aquifer Recharge,Unknown,Unknown,California Agricultural Land and Water Use Estimates
CA,Managed Aquifer Recharge,Unknown,Unknown,California Central Valley Simulation (C2VSim)
CA,Managed Aquifer Recharge,Unknown,Unknown,California Water Plan Portfolio
CA,Managed Aquifer Recharge,Unknown,Unknown,CALSIM2
CA,Managed Aquifer Recharge,Unknown,Unknown,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Managed Wetland Applied Water,Managed Wetlands Applied Water Estimation,Cultural Practices,CA DWR Land Use Surveys
CA,Managed Wetland Applied Water,Managed Wetlands Applied Water Estimation,Cultural Practices,California Department of Fish and Wildlife (CDFW)
CA,Managed Wetland Applied Water,Managed Wetlands Applied Water Estimation,Cultural Practices,California Water Plan Portfolio
CA,Managed Wetland Applied Water,Managed Wetlands Applied Water Estimation,Cultural Practices,Data from Private Wetlands or Duck Clubs
CA,Managed Wetland Applied Water,Managed Wetlands Applied Water Estimation,Cultural Practices,US Fish and Wildlife Services (USFWS)
CA,Managed Wetland Applied Water,Managed Wetlands Applied Water Estimation,Habitat Acreage,CA DWR Land Use Surveys
CA,Managed Wetland Applied Water,Managed Wetlands Applied Water Estimation,Habitat Acreage,California Department of Fish and Wildlife (CDFW)
CA,Managed Wetland Applied Water,Managed Wetlands Applied Water Estimation,Habitat Acreage,California Water Plan Portfolio
CA,Managed Wetland Applied Water,Managed Wetlands Applied Water Estimation,Habitat Acreage,Data from Private Wetlands or Duck Clubs
CA,Managed Wetland Applied Water,Managed Wetlands Applied Water Estimation,Habitat Acreage,US Fish and Wildlife Services (USFWS)
CA,Managed Wetland Applied Water,Managed Wetlands Applied Water Estimation,Unit ET of Applied Water,California Water Plan Portfolio
CA,Managed Wetland Applied Water,Unknown,Unknown,CA Previous Reports
CA,Managed Wetland Applied Water,Unknown,Unknown,Cal-SIMETAW Unit Values
CA,Managed Wetland Applied Water,Unknown,Unknown,California Central Valley Simulation (C2VSim)
CA,Managed Wetland Applied Water,Unknown,Unknown,California Water Plan Water Portfolio Managed Wetlands Water Use Data
CA,Managed Wetland Applied Water,Unknown,Unknown,Central Valley Hydrologic Model (CVHM)
CA,Managed Wetland Applied Water,Unknown,Unknown,Local Agency Records
CA,Managed Wetland Applied Water,Unknown,Unknown,USBR Central Valley Project Refuge Water Delivery Data
CA,Managed Wetland Applied Water,Unknown,Unknown,USFWS and CDFW Refuge Water Management Plans
CA,Precipitation,California Central Valley Simulation (C2VSim),Unknown,PRISM
CA,Precipitation,Central Valley Hydrologic Model (CVHM),Unknown,Unknown
CA,Precipitation,Spatial Averaging Techniques,Unknown,Unknown
CA,Precipitation,Unknown,Unknown,CA Agricultural Water Management Plans
CA,Precipitation,Unknown,Unknown,CA DWR SGMA Data Viewer
CA,Precipitation,Unknown,Unknown,CA Integrated Water Flow Model (IWFM)
CA,Precipitation,Unknown,Unknown,CA Previous Reports
CA,Precipitation,Unknown,Unknown,Cal-SIMETAW Unit Values
CA,Precipitation,Unknown,Unknown,California Agricultural Land and Water Use Estimates
CA,Precipitation,Unknown,Unknown,California Central Valley Simulation (C2VSim)
CA,Precipitation,Unknown,Unknown,California State Groundwater Elevation Monitoring (CASGEM)
CA,Precipitation,Unknown,Unknown,California Water Plan Portfolio
CA,Precipitation,Unknown,Unknown,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Precipitation,Unknown,Unknown,National Oceanic and Atmospheric Administration Stations
CA,Precipitation on Lakes,Unknown,Unknown,Unknown
CA,Recharge of Applied Water,Applied Water Estimation Method,Consumptive Use of Precipitation (EP),Unknown
CA,Recharge of Applied Water,Central Valley Hydrologic Model (CVHM),Unknown,Unknown
CA,Recharge of Precipitation,California Central Valley Simulation (C2VSim),Unknown,PRISM
CA,Recharge of Precipitation,Central Valley Hydrologic Model (CVHM),Unknown,Unknown
CA,Recharge of Precipitation,Constant Percentage,Unknown,Unknown
CA,Recharge of Precipitation,Unknown,Unknown,CA Agricultural Water Management Plans
CA,Recharge of Precipitation,Unknown,Unknown,CA DWR SGMA Data Viewer
CA,Recharge of Precipitation,Unknown,Unknown,CA Previous Reports
CA,Recharge of Precipitation,Unknown,Unknown,California State Groundwater Elevation Monitoring (CASGEM)
CA,Recharge of Precipitation,Unknown,Unknown,California Water Plan Portfolio
CA,Recharge of Precipitation,Unknown,Unknown,Central Valley Hydrologic Model (CVHM)
CA,Recharge of Precipitation,Unknown,Unknown,National Oceanic and Atmospheric Administration Stations
CA,Recycled Water Export,Unknown,Unknown,CA Agricultural Water Management Plans
CA,Recycled Water Export,Unknown,Unknown,CA Urban Water Management Plans
CA,Recycled Water Export,Unknown,Unknown,Cal-SIMETAW Unit Values
CA,Recycled Water Export,Unknown,Unknown,California Water Plan Portfolio
CA,Recycled Water Export,Unknown,Unknown,CALSIM2
CA,Recycled Water Export,Unknown,Unknown,Water Recycling Survey (2015)
CA,Return Flow,Return Flow Estimation Method,Applied Water Reuse/Recycled Water-CA,CA Integrated Water Flow Model (IWFM)
CA,Return Flow,Return Flow Estimation Method,Applied Water Reuse/Recycled Water-CA,CA Integrated Water Flow Model (IWFM) Demand Calculator
CA,Return Flow,Return Flow Estimation Method,Applied Water Reuse/Recycled Water-CA,Cal-SIMETAW Unit Values
CA,Return Flow,Return Flow Estimation Method,Applied Water Reuse/Recycled Water-CA,California Agricultural Land and Water Use Estimates
CA,Return Flow,Return Flow Estimation Method,Applied Water Reuse/Recycled Water-CA,California Central Valley Simulation (C2VSim)
CA,Return Flow,Return Flow Estimation Method,Applied Water Reuse/Recycled Water-CA,California Water Plan Portfolio
CA,Return Flow,Return Flow Estimation Method,Applied Water Reuse/Recycled Water-CA,CALSIM2
CA,Return Flow,Return Flow Estimation Method,Applied Water Reuse/Recycled Water-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Return Flow,Return Flow Estimation Method,Evapotranspiration-CA,CA Integrated Water Flow Model (IWFM)
CA,Return Flow,Return Flow Estimation Method,Evapotranspiration-CA,CA Integrated Water Flow Model (IWFM) Demand Calculator
CA,Return Flow,Return Flow Estimation Method,Evapotranspiration-CA,Cal-SIMETAW Unit Values
CA,Return Flow,Return Flow Estimation Method,Evapotranspiration-CA,California Agricultural Land and Water Use Estimates
CA,Return Flow,Return Flow Estimation Method,Evapotranspiration-CA,California Central Valley Simulation (C2VSim)
CA,Return Flow,Return Flow Estimation Method,Evapotranspiration-CA,California Water Plan Portfolio
CA,Return Flow,Return Flow Estimation Method,Evapotranspiration-CA,CALSIM2
CA,Return Flow,Return Flow Estimation Method,Evapotranspiration-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Return Flow,Return Flow Estimation Method,Stream Loss to Groundwater-CA,CA Integrated Water Flow Model (IWFM)
CA,Return Flow,Return Flow Estimation Method,Stream Loss to Groundwater-CA,California Agricultural Land and Water Use Estimates
CA,Return Flow,Return Flow Estimation Method,Stream Loss to Groundwater-CA,California Central Valley Simulation (C2VSim)
CA,Return Flow,Return Flow Estimation Method,Stream Loss to Groundwater-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Return Flow,Return Flow Estimation Method,Stream Loss to Groundwater-CA,USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Return Flow,Unknown,Unknown,USGS Publications
CA,Return Flow,Unknown,Unknown,USGS Surface-Water Data for California
CA,Runoff,Unknown,Unknown,CA Integrated Water Flow Model (IWFM)
CA,Runoff,Unknown,Unknown,CA Integrated Water Flow Model (IWFM) Demand Calculator
CA,Runoff,Unknown,Unknown,Cal-SIMETAW Unit Values
CA,Runoff,Unknown,Unknown,California Agricultural Land and Water Use Estimates
CA,Runoff,Unknown,Unknown,California Central Valley Simulation (C2VSim)
CA,Runoff,Unknown,Unknown,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Runoff,Unknown,Unknown,USGS Publications
CA,Runoff,Unknown,Unknown,USGS Surface-Water Data for California
CA,Stored Water Export,Unknown,Unknown,CA Integrated Water Flow Model (IWFM)
CA,Stored Water Export,Unknown,Unknown,CALSIM2
CA,Stored Water Export,Unknown,Unknown,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stored Water Extraction,Unknown,Unknown,CA Integrated Water Flow Model (IWFM)
CA,Stored Water Extraction,Unknown,Unknown,Cal-SIMETAW Unit Values
CA,Stored Water Extraction,Unknown,Unknown,California Agricultural Land and Water Use Estimates
CA,Stored Water Extraction,Unknown,Unknown,California Central Valley Simulation (C2VSim)
CA,Stored Water Extraction,Unknown,Unknown,California Water Plan Portfolio
CA,Stored Water Extraction,Unknown,Unknown,CALSIM2
CA,Stored Water Extraction,Unknown,Unknown,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Evaporation,Mass Balance,Stream Inflow-CA,Cal-SIMETAW Unit Values
CA,Stream Evaporation,Mass Balance,Stream Inflow-CA,California Water Plan Portfolio
CA,Stream Evaporation,Mass Balance,Stream Outflow-CA,Cal-SIMETAW Unit Values
CA,Stream Evaporation,Mass Balance,Stream Outflow-CA,California Water Plan Portfolio
CA,Stream Evaporation,Mass Transfer Equations,Saturation Vapor Pressure ,Unknown
CA,Stream Evaporation,Mass Transfer Equations,Vapor Pressure,Unknown
CA,Stream Evaporation,Mass Transfer Equations,Wind Function,Unknown
CA,Stream Gain from Groundwater,Baseflow Separation Techniques,Unknown,Unknown
CA,Stream Gain from Groundwater,Central Valley Hydrologic Model (CVHM),Unknown,Unknown
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown,Unknown
CA,Stream Gain from Groundwater,Darcy's Law,Average thickness of streambed (Bstream),Unknown
CA,Stream Gain from Groundwater,Darcy's Law,Bottom Elevation of Streambed Sediments (Hstreambed bottom),Unknown
CA,Stream Gain from Groundwater,Darcy's Law,Effective area of flow exchange (Awps),Unknown
CA,Stream Gain from Groundwater,Darcy's Law,Groundwater Level (Haquifer),Unknown
CA,Stream Gain from Groundwater,Darcy's Law,Hydraulic conductivity of the streambed material (Ks),Unknown
CA,Stream Gain from Groundwater,Darcy's Law,Water Stage in stream (Hstream),Unknown
CA,Stream Gain from Groundwater,Flow Net Analysis,Effective thickness of the aquifer (b),Unknown
CA,Stream Gain from Groundwater,Flow Net Analysis,Flow through a vertical plane that extends beneath the shoreline of a surface water body (Q),Unknown
CA,Stream Gain from Groundwater,Flow Net Analysis,Horizontal hydraulic conductivity of the aquifer at the boundary (K),Unknown
CA,Stream Gain from Groundwater,Flow Net Analysis,Number of equipotential head drops over the area of interest (n),Unknown
CA,Stream Gain from Groundwater,Flow Net Analysis,Number of streamtubes across a flow net (M),Unknown
CA,Stream Gain from Groundwater,Flow Net Analysis,Total head drop across the area of interest (H),Unknown
CA,Stream Gain from Groundwater,Mass Balance,Inflow from contributing or tributary streams,Unknown
CA,Stream Gain from Groundwater,Mass Balance,Return Flow-CA,CA Integrated Water Flow Model (IWFM)
CA,Stream Gain from Groundwater,Mass Balance,Return Flow-CA,California Agricultural Land and Water Use Estimates
CA,Stream Gain from Groundwater,Mass Balance,Return Flow-CA,California Central Valley Simulation (C2VSim)
CA,Stream Gain from Groundwater,Mass Balance,Return Flow-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Gain from Groundwater,Mass Balance,Return Flow-CA,USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Stream Gain from Groundwater,Mass Balance,Runoff-CA,CA Integrated Water Flow Model (IWFM)
CA,Stream Gain from Groundwater,Mass Balance,Runoff-CA,California Agricultural Land and Water Use Estimates
CA,Stream Gain from Groundwater,Mass Balance,Runoff-CA,California Central Valley Simulation (C2VSim)
CA,Stream Gain from Groundwater,Mass Balance,Runoff-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Gain from Groundwater,Mass Balance,Runoff-CA,USGS Basin Characterization Model
CA,Stream Gain from Groundwater,Mass Balance,Streamflow at downstream gauge,Unknown
CA,Stream Gain from Groundwater,Mass Balance,Streamflow at upstream gauge,Unknown
CA,Stream Gain from Groundwater,Mass Balance,Surface Water Diversions-CA,CA DWR SGMA Data Viewer
CA,Stream Gain from Groundwater,Mass Balance,Surface Water Diversions-CA,CA Integrated Water Flow Model (IWFM)
CA,Stream Gain from Groundwater,Mass Balance,Surface Water Diversions-CA,California Agricultural Land and Water Use Estimates
CA,Stream Gain from Groundwater,Mass Balance,Surface Water Diversions-CA,California Central Valley Simulation (C2VSim)
CA,Stream Gain from Groundwater,Mass Balance,Surface Water Diversions-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Inflow,Drainage Area Ratio Method,Drainage area of site of interest (Ay),Unknown
CA,Stream Inflow,Drainage Area Ratio Method,Drainage area of streamflow gaging station (Ax),Unknown
CA,Stream Inflow,Drainage Area Ratio Method,Measure streamflow (Xij),Unknown
CA,Stream Inflow,University of Washington’s Variable Infiltration Capacity Model (VIC).,Unknown,Unknown
CA,Stream Inflow,Unknown,Unknown,CA DWR SGMA Data Viewer
CA,Stream Inflow,Unknown,Unknown,CA DWR Water Data Library: Surface Water and Groundwater Data
CA,Stream Inflow,Unknown,Unknown,CA Integrated Water Flow Model (IWFM)
CA,Stream Inflow,Unknown,Unknown,Cal-SIMETAW Unit Values
CA,Stream Inflow,Unknown,Unknown,California Agricultural Land and Water Use Estimates
CA,Stream Inflow,Unknown,Unknown,California Central Valley Simulation (C2VSim)
CA,Stream Inflow,Unknown,Unknown,California Nevada River Forecast Center
CA,Stream Inflow,Unknown,Unknown,California Water Plan Portfolio
CA,Stream Inflow,Unknown,Unknown,CALSIM 3
CA,Stream Inflow,Unknown,Unknown,CALSIM2
CA,Stream Inflow,Unknown,Unknown,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Inflow,Unknown,Unknown,USGS Publications
CA,Stream Inflow,Unknown,Unknown,USGS Surface-Water Data for California
CA,Stream Inflow,USGS DR3M,Unknown,Unknown
CA,Stream Inflow,Vieux & Associates' Vflo,Unknown,Unknown
CA,Stream Inflow,Water Resource Associates HYSIM,Unknown,Unknown
CA,Stream Loss to Groundwater,Baseflow Separation Techniques,Unknown,Unknown
CA,Stream Loss to Groundwater,Central Valley Hydrologic Model (CVHM),Unknown,Unknown
CA,Stream Loss to Groundwater,Constant Seepage Percentage,Unknown,Unknown
CA,Stream Loss to Groundwater,Flow Net Analysis,Effective thickness of the aquifer (b),Unknown
CA,Stream Loss to Groundwater,Flow Net Analysis,Flow through a vertical plane that extends beneath the shoreline of a surface water body (Q),Unknown
CA,Stream Loss to Groundwater,Flow Net Analysis,Horizontal hydraulic conductivity of the aquifer at the boundary (K),Unknown
CA,Stream Loss to Groundwater,Flow Net Analysis,Number of equipotential head drops over the area of interest (n),Unknown
CA,Stream Loss to Groundwater,Flow Net Analysis,Number of streamtubes across a flow net (M),Unknown
CA,Stream Loss to Groundwater,Flow Net Analysis,Total head drop across the area of interest (H),Unknown
CA,Stream Loss to Groundwater,Mass Balance,Inflow from contributing or tributary streams,Unknown
CA,Stream Loss to Groundwater,Mass Balance,Return Flow-CA,CA Integrated Water Flow Model (IWFM)
CA,Stream Loss to Groundwater,Mass Balance,Return Flow-CA,California Agricultural Land and Water Use Estimates
CA,Stream Loss to Groundwater,Mass Balance,Return Flow-CA,California Central Valley Simulation (C2VSim)
CA,Stream Loss to Groundwater,Mass Balance,Return Flow-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Loss to Groundwater,Mass Balance,Return Flow-CA,USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Stream Loss to Groundwater,Mass Balance,Runoff-CA,CA Integrated Water Flow Model (IWFM)
CA,Stream Loss to Groundwater,Mass Balance,Runoff-CA,California Agricultural Land and Water Use Estimates
CA,Stream Loss to Groundwater,Mass Balance,Runoff-CA,California Central Valley Simulation (C2VSim)
CA,Stream Loss to Groundwater,Mass Balance,Runoff-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Loss to Groundwater,Mass Balance,Runoff-CA,USGS Basin Characterization Model
CA,Stream Loss to Groundwater,Mass Balance,Streamflow at downstream gauge,Unknown
CA,Stream Loss to Groundwater,Mass Balance,Streamflow at upstream gauge,Unknown
CA,Stream Loss to Groundwater,Mass Balance,Surface Water Diversions-CA,CA DWR SGMA Data Viewer
CA,Stream Loss to Groundwater,Mass Balance,Surface Water Diversions-CA,CA Integrated Water Flow Model (IWFM)
CA,Stream Loss to Groundwater,Mass Balance,Surface Water Diversions-CA,California Agricultural Land and Water Use Estimates
CA,Stream Loss to Groundwater,Mass Balance,Surface Water Diversions-CA,California Central Valley Simulation (C2VSim)
CA,Stream Loss to Groundwater,Mass Balance,Surface Water Diversions-CA,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Outflow,Drainage Area Ratio Method,Drainage area of site of interest (Ay),Unknown
CA,Stream Outflow,Drainage Area Ratio Method,Drainage area of streamflow gaging station (Ax),Unknown
CA,Stream Outflow,Drainage Area Ratio Method,Measure streamflow (Xij),Unknown
CA,Stream Outflow,University of Washington’s Variable Infiltration Capacity Model (VIC).,Unknown,Unknown
CA,Stream Outflow,Unknown,Unknown,CA DWR SGMA Data Viewer
CA,Stream Outflow,Unknown,Unknown,CA DWR Water Data Library: Surface Water and Groundwater Data
CA,Stream Outflow,Unknown,Unknown,CA Integrated Water Flow Model (IWFM)
CA,Stream Outflow,Unknown,Unknown,Cal-SIMETAW Unit Values
CA,Stream Outflow,Unknown,Unknown,California Agricultural Land and Water Use Estimates
CA,Stream Outflow,Unknown,Unknown,California Central Valley Simulation (C2VSim)
CA,Stream Outflow,Unknown,Unknown,California Nevada River Forecast Center
CA,Stream Outflow,Unknown,Unknown,California Water Plan Portfolio
CA,Stream Outflow,Unknown,Unknown,CALSIM 3
CA,Stream Outflow,Unknown,Unknown,CALSIM2
CA,Stream Outflow,Unknown,Unknown,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Stream Outflow,Unknown,Unknown,USGS Publications
CA,Stream Outflow,Unknown,Unknown,USGS Surface-Water Data for California
CA,Stream Outflow,USGS DR3M,Unknown,Unknown
CA,Stream Outflow,Vieux & Associates' Vflo,Unknown,Unknown
CA,Stream Outflow,Water Resource Associates HYSIM,Unknown,Unknown
CA,Subsurface Inflow,Central Valley Hydrologic Model (CVHM),Unknown,Unknown
CA,Subsurface Inflow,Darcy's Law,Cross-sectional area subject to boundary flow (Ab),Unknown
CA,Subsurface Inflow,Darcy's Law,Depth of cross section (b),Unknown
CA,Subsurface Inflow,Darcy's Law,Distance between two points with known head (I),Unknown
CA,Subsurface Inflow,Darcy's Law,Hydraulic conductivity of the aquifer boundary (K),Unknown
CA,Subsurface Inflow,Darcy's Law,Hydraulic gradient through the cross section (i),Unknown
CA,Subsurface Inflow,Darcy's Law,Known groundwater elevation inside the boundary (hg),Unknown
CA,Subsurface Inflow,Darcy's Law,Known groundwater elevation outside the boundary (hb),Unknown
CA,Subsurface Inflow,Darcy's Law,Subsurface flow across the boundary (Qb),Unknown
CA,Subsurface Inflow,Darcy's Law,Transmissivity of the Aquifer at the boundary (T),Unknown
CA,Subsurface Inflow,Darcy's Law,Width of cross section (w),Unknown
CA,Subsurface Inflow,Unknown,Unknown,CA DWR Water Data Library: Surface Water and Groundwater Data
CA,Subsurface Inflow,Unknown,Unknown,CA Integrated Water Flow Model (IWFM)
CA,Subsurface Inflow,Unknown,Unknown,California Agricultural Land and Water Use Estimates
CA,Subsurface Inflow,Unknown,Unknown,California Central Valley Simulation (C2VSim)
CA,Subsurface Inflow,Unknown,Unknown,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Subsurface Inflow,Unknown,Unknown,USGS Publications
CA,Subsurface Inflow,USGS California Water Science Center - Groundwater Modeling,Unknown,Unknown
CA,Subsurface Outflow,Central Valley Hydrologic Model (CVHM),Unknown,Unknown
CA,Subsurface Outflow,Darcy's Law,Cross-sectional area subject to boundary flow (Ab),Unknown
CA,Subsurface Outflow,Darcy's Law,Depth of cross section (b),Unknown
CA,Subsurface Outflow,Darcy's Law,Distance between two points with known head (I),Unknown
CA,Subsurface Outflow,Darcy's Law,Hydraulic conductivity of the aquifer boundary (K),Unknown
CA,Subsurface Outflow,Darcy's Law,Hydraulic gradient through the cross section (i),Unknown
CA,Subsurface Outflow,Darcy's Law,Known groundwater elevation inside the boundary (hg),Unknown
CA,Subsurface Outflow,Darcy's Law,Known groundwater elevation outside the boundary (hb),Unknown
CA,Subsurface Outflow,Darcy's Law,Subsurface flow across the boundary (Qb),Unknown
CA,Subsurface Outflow,Darcy's Law,Transmissivity of the Aquifer at the boundary (T),Unknown
CA,Subsurface Outflow,Darcy's Law,Width of cross section (w),Unknown
CA,Subsurface Outflow,Unknown,Unknown,CA DWR Water Data Library: Surface Water and Groundwater Data
CA,Subsurface Outflow,Unknown,Unknown,CA Integrated Water Flow Model (IWFM)
CA,Subsurface Outflow,Unknown,Unknown,California Agricultural Land and Water Use Estimates
CA,Subsurface Outflow,Unknown,Unknown,California Central Valley Simulation (C2VSim)
CA,Subsurface Outflow,Unknown,Unknown,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Subsurface Outflow,Unknown,Unknown,USGS Publications
CA,Subsurface Outflow,USGS California Water Science Center - Groundwater Modeling,Unknown,Unknown
CA,Surface Water Delivery,Applied Water Estimation Method,Groundwater Extraction-CA,Unknown
CA,Surface Water Delivery,Unknown,Unknown,USBR Central Valley Project Refuge Water Delivery Data
CA,Surface Water Diversions,Applied Water Estimation Method,Operational Spill,Unknown
CA,Surface Water Diversions,Unknown,Unknown,CA DWR SGMA Data Viewer
CA,Surface Water Diversions,Unknown,Unknown,CA DWR Water Data Library: Surface Water and Groundwater Data
CA,Surface Water Diversions,Unknown,Unknown,CALSIM 3
CA,Surface Water Diversions,Unknown,Unknown,USGS Surface-Water Data for California
CA,Surface Water Exports,Central Valley Hydrologic Model (CVHM),Unknown,Unknown
CA,Surface Water Exports,Unknown,Unknown,CA Integrated Water Flow Model (IWFM)
CA,Surface Water Exports,Unknown,Unknown,California Agricultural Land and Water Use Estimates
CA,Surface Water Exports,Unknown,Unknown,CALSIM 3
CA,Surface Water Exports,Unknown,Unknown,CALSIM2
CA,Surface Water Exports,Unknown,Unknown,MODFLOW-OWHM: One Water Hydrologic Flow Model
CA,Surface Water Exports,Unknown,Unknown,USGS Surface-Water Data for California
CA,Total Groundwater System Inflow,Unknown,Unknown,Unknown
CA,Total Groundwater System Outflow,Unknown,Unknown,Unknown
CA,Total Inflow,Unknown,Unknown,Unknown
CA,Total Land System Inflow,Unknown,Unknown,Unknown
CA,Total Land System Outflow,Unknown,Unknown,Unknown
